ID,Avg_Annotation,Weighted_Avg_Annotation,Weighted_Avg_Annotation_Good,Weighted_R_HIT,A1,A1_R,A1_R_Good,A2,A2_R,A2_R_Good,A3,A3_R,A3_R_Good,A4,A4_R,A4_R_Good,A5,A5_R,A5_R_Good,A1xR,A1xR_R,A2xR,A2xR_R,A3xR,A3xR_R,A4xR,A4xR_R,A5xR,A5xR_R,True_Label
7825__versions_21__faded_18,1.6,1.8578329188663121,1.8283064215632792,0.0085446776883833387,3,0.29508471895958299,0.43760140595340308,2,0.21437582864101634,0.32564945529526962,2,0.35576470695968637,0.62863920409880902,1,0.25438703466265561,0.35655171081151465,0,0.10758216921849158,0.20852408320750823,2,0.35576470695968637,3,0.29508471895958299,1,0.25438703466265561,2,0.21437582864101634,0,0.10758216921849158,1
7691__example_8__brings_3,0.8,0.92582454908031941,0.93480052615760156,0.3000887211586345,1,0.21118970720764696,0.21118970720764696,1,0.21227281432522141,0.21227281432522141,1,0.23987474265614664,0.23987474265614664,1,0.29508471895958299,0.43760140595340308,0,0.076787100581855797,0.076787100581855797,1,0.29508471895958299,1,0.23987474265614664,1,0.21227281432522141,1,0.21118970720764696,0,0.076787100581855797,1
253__continued_13__arguing_14,0.4,0.27551555900603192,0.3259680727254714,0.37991944881704443,1,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,0,0.28995934741541207,0.56980786959335095,0,0.33319294735731492,0.62017367294604231,0,0.39059387165059195,0.39059387165059195,0,0.39059387165059195,0,0.33319294735731492,0,0.28995934741541207,1,0.24636168409998446,1,0.13915776383895068,0
3267__streamlining_32__swimmers_29,0.8,0.83026759677103679,0.85682085357095739,0.23292162175650061,3,0.13915776383895068,0.32369295762967998,1,0.13107179269553593,0.13107179269553593,0,0.092061423203833176,0.092061423203833176,0,0.099744911319259014,0.54085071246822625,0,0.198648792224913,0.198648792224913,0,0.198648792224913,3,0.13915776383895068,1,0.13107179269553593,0,0.099744911319259014,0,0.092061423203833176,0
2803__forebears_16__medieval_15,2.0,2.1043585866474315,1.6835252852468734,0.077974904550364987,3,0.13915776383895068,0.32369295762967998,3,0.18903427955822394,0.3121772240362467,3,0.29508471895958299,0.43760140595340308,1,0.099744911319259014,0.54085071246822625,0,0.21292869661109742,0.61983807058644924,3,0.29508471895958299,0,0.21292869661109742,3,0.18903427955822394,3,0.13915776383895068,1,0.099744911319259014,0
7900__frame_21__hard_20,1.2,1.4595196811200992,1.0267341392353626,0.41722748046269248,2,0.29862475435053359,0.34401517310019897,2,0.49177416267287305,0.49177416267287305,1,0.099744911319259014,0.54085071246822625,1,0.18903427955822394,0.3121772240362467,0,0.20177551616363895,0.77005354108682023,2,0.49177416267287305,2,0.29862475435053359,0,0.20177551616363895,1,0.18903427955822394,1,0.099744911319259014,1
7644__current_14__sense_3,0.8,0.90915511366774115,1.0242287606553835,0.14643745378496251,2,0.29508471895958299,0.43760140595340308,1,0.2201839900957358,0.24514516892273003,1,0.24636168409998446,0.44068792807119694,0,0.19917280439161622,0.19917280439161622,0,0.20150133798151662,0.20150133798151662,2,0.29508471895958299,1,0.24636168409998446,1,0.2201839900957358,0,0.20150133798151662,0,0.19917280439161622,0
1812__ship_15__waiting_16,1.0,0.35317171555251209,0.51584923958708206,-0.079676701036923411,3,-0.044637187548384687,-0.044637187548384687,1,0.099744911319259014,0.54085071246822625,1,0.24636168409998446,0.44068792807119694,0,0.086428698542530977,0.086428698542530977,0,0.21292869661109742,0.61983807058644924,1,0.24636168409998446,0,0.21292869661109742,1,0.099744911319259014,0,0.086428698542530977,3,-0.044637187548384687,1
7741__trouble_23__worth_21,1.2,1.1711601998931098,1.2622608012769914,0.3728037339058205,2,0.13915776383895068,0.32369295762967998,2,0.29508471895958299,0.43760140595340308,1,0.24636168409998446,0.44068792807119694,1,0.38763626045012145,0.38763626045012145,0,0.21466084464156546,0.27284355818939576,1,0.38763626045012145,2,0.29508471895958299,1,0.24636168409998446,0,0.21466084464156546,2,0.13915776383895068,1
2806__smell_23__regulate_21,0.8,0.66354422969191096,0.38512376412688198,0.35857323022488979,3,0.23298199375312095,0.21074874075464331,1,0.27516798779958407,0.24654263588593983,0,0.21292869661109742,0.61983807058644924,0,0.34126676975596953,0.6424941596848065,0,0.40570133098332523,0.56221132514482286,0,0.40570133098332523,0,0.34126676975596953,1,0.27516798779958407,3,0.23298199375312095,0,0.21292869661109742,1
7656__engineers_47__lose_50,0.8,0.85789509832753152,1.100470987832743,0.13891053528606551,3,0.13915776383895068,0.32369295762967998,1,0.21941776691706522,0.35487016755553785,0,-0.080026753713099405,-0.080026753713099405,0,0.16875454150411162,0.16875454150411162,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,1,0.21941776691706522,0,0.16875454150411162,3,0.13915776383895068,0,-0.080026753713099405,0
3413__terrestrial_20__balance_2,1.4,1.4903642833971997,1.7060918065566719,0.14643745378496251,3,0.24636168409998446,0.44068792807119694,2,0.20150133798151662,0.20150133798151662,2,0.29508471895958299,0.43760140595340308,0,0.19917280439161622,0.19917280439161622,0,0.2201839900957358,0.24514516892273003,2,0.29508471895958299,3,0.24636168409998446,0,0.2201839900957358,2,0.20150133798151662,0,0.19917280439161622,0
7707__behaviour_24__predict_21,0.8,0.67281112404295262,0.79707710403121623,0.14308852311459314,2,0.099744911319259014,0.54085071246822625,1,0.18809659879284027,0.18809659879284027,1,0.24636168409998446,0.44068792807119694,0,0.20177551616363895,0.77005354108682023,0,0.20625913747958596,0.20625913747958596,1,0.24636168409998446,0,0.20625913747958596,0,0.20177551616363895,1,0.18809659879284027,2,0.099744911319259014,0
7613__potential_11__function_12,1.2,1.0721333726255333,1.0964815685172393,0.41685192949744854,2,0.13915776383895068,0.32369295762967998,2,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0.43760140595340308,1,0.43784752846174901,0.6413543171321443,0,0.28433193371019755,0.53492269749055243,1,0.43784752846174901,1,0.29508471895958299,0,0.28433193371019755,2,0.24636168409998446,2,0.13915776383895068,0
1137__deeply_5__moving_6,1.4,1.4096183193449066,1.3934326241819504,0.3001490747770465,3,0.13915776383895068,0.32369295762967998,2,0.29508471895958299,0.43760140595340308,1,0.29774085005806217,0.67275924266821652,1,0.29952411634592863,0.51579933310689652,0,0.10703315701339026,0.22810687578007671,1,0.29952411634592863,1,0.29774085005806217,2,0.29508471895958299,3,0.13915776383895068,0,0.10703315701339026,1
340__argue_4__stand_16,1.0,0.71198533921407092,0.93757209531252816,0.11620071019849154,3,0.099744911319259014,0.54085071246822625,1,0.12733629222380127,0.12733629222380127,1,0.18809659879284027,0.18809659879284027,0,0.20177551616363895,0.77005354108682023,0,0.24636168409998446,0.44068792807119694,0,0.24636168409998446,0,0.20177551616363895,1,0.18809659879284027,1,0.12733629222380127,3,0.099744911319259014,0
7769__light_22__source_20,0.8,0.42746465209210494,0.54301455774957286,-0.079676701036923411,2,-0.044637187548384687,-0.044637187548384687,1,0.099744911319259014,0.54085071246822625,1,0.24636168409998446,0.44068792807119694,0,0.086428698542530977,0.086428698542530977,0,0.21292869661109742,0.61983807058644924,1,0.24636168409998446,0,0.21292869661109742,1,0.099744911319259014,0,0.086428698542530977,2,-0.044637187548384687,1
321__name_9__change_10,2.0,2.0640574960936693,2.474386674074863,0.16984874544396938,3,0.099744911319259014,0.54085071246822625,3,0.24636168409998446,0.44068792807119694,2,0.12238437718778827,0.12238437718778827,2,0.19848588195267372,0.19848588195267372,0,0.14698317694050794,0.14698317694050794,3,0.24636168409998446,2,0.19848588195267372,0,0.14698317694050794,2,0.12238437718778827,3,0.099744911319259014,1
2356__plans_8__co-ordinating_5,0.0,0.0,0.0,0.26457534649921632,0,0.11946464412686762,0.24182541670333715,0,0.19643540235111459,0.22730663638601023,0,0.24636168409998446,0.44068792807119694,0,0.28995934741541207,0.56980786959335095,0,0.37644628009115627,0.37644628009115627,0,0.37644628009115627,0,0.28995934741541207,0,0.24636168409998446,0,0.19643540235111459,0,0.11946464412686762,1
7716__contract_8__tries_6,1.4,1.4595620756858325,1.5257198807964056,0.28814648840771595,3,0.24636168409998446,0.44068792807119694,2,0.12733362689134978,0.12733362689134978,1,0.099744911319259014,0.54085071246822625,1,0.1109291749008962,0.1109291749008962,0,0.24082770290969679,0.24082770290969679,3,0.24636168409998446,0,0.24082770290969679,2,0.12733362689134978,1,0.1109291749008962,1,0.099744911319259014,0
3265__nature_4__designs_8,0.8,0.85631534794053144,0.8204033324325356,0.2034770806124486,2,0.17138295155620847,0.17138295155620847,2,0.29508471895958299,0.43760140595340308,0,0.10023799808392687,0.10023799808392687,0,0.25876203863362002,0.25876203863362002,0,0.26400866765042991,0.51661307980782267,2,0.29508471895958299,0,0.26400866765042991,0,0.25876203863362002,2,0.17138295155620847,0,0.10023799808392687,0
7613__analogue_8__function_12,0.8,0.8737310517613216,0.82427158975222248,0.41685192949744854,2,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0.43760140595340308,1,0.43784752846174901,0.6413543171321443,0,0.13915776383895068,0.32369295762967998,0,0.28433193371019755,0.53492269749055243,1,0.43784752846174901,1,0.29508471895958299,0,0.28433193371019755,2,0.24636168409998446,0,0.13915776383895068,0
7958__Nuns_1__winged_10,0.6,0.56006075466748195,0.63588836211166933,0.30221475773707951,1,0.11271721830746058,0.3836854130985885,1,0.2224866268573012,0.34175337130066008,1,0.28995934741541207,0.56980786959335095,0,0.11967579943120109,0.37025947968628931,0,0.37140275028200265,0.37140275028200265,0,0.37140275028200265,1,0.28995934741541207,1,0.2224866268573012,0,0.11967579943120109,1,0.11271721830746058,0
3270__obtained_7__answers_4,0.6,-0.041380705912147153,0.096662312269057485,0.32750187889614979,3,-0.018177506412720784,0.072392563359876011,0,0.24636168409998446,0.44068792807119694,0,0.29774085005806217,0.67275924266821652,0,0.33811536701488637,0.60714285714285698,0,0.45378437492682522,0.45378437492682522,0,0.45378437492682522,0,0.33811536701488637,0,0.29774085005806217,0,0.24636168409998446,3,-0.018177506412720784,1
1129__hands_3__changed_2,1.6,1.5443047493011164,1.5505969797607522,0.44365152510490496,3,0.29508471895958299,0.43760140595340308,2,0.13915776383895068,0.32369295762967998,1,0.21941776691706522,0.35487016755553785,1,0.29774085005806217,0.67275924266821652,1,0.38852327658823527,0.38852327658823527,1,0.38852327658823527,1,0.29774085005806217,3,0.29508471895958299,1,0.21941776691706522,2,0.13915776383895068,1
6003__glowing_56__butt_57,1.4,1.4602716743797814,1.5416519364123358,0.23933573091779503,2,0.24636168409998446,0.44068792807119694,2,0.35576470695968637,0.62863920409880902,1,0.19632584367434699,0.19442398845107414,1,0.21466084464156546,0.27284355818939576,1,0.29508471895958299,0.43760140595340308,2,0.35576470695968637,1,0.29508471895958299,2,0.24636168409998446,1,0.21466084464156546,1,0.19632584367434699,1
41__objective_7__achieve_5,1.2,0.94874628165542574,0.92588072201019056,0.097638232980027162,2,0.094271634377138341,0.094271634377138341,2,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,1,0.33319294735731492,0.62017367294604231,0,0.28995934741541207,0.56980786959335095,1,0.33319294735731492,0,0.28995934741541207,1,0.24636168409998446,2,0.13915776383895068,2,0.094271634377138341,0
3259__hunting_20__habits_21,0.8,0.8955720357450252,0.78496233995301135,0.048883191939809736,3,0.17717255456044653,0.17717255456044653,1,0.24636168409998446,0.44068792807119694,0,0.042372979761103262,-0.33281588615509455,0,0.11271721830746058,0.3836854130985885,0,0.28995934741541207,0.56980786959335095,0,0.28995934741541207,1,0.24636168409998446,3,0.17717255456044653,0,0.11271721830746058,0,0.042372979761103262,1
338__book_28__world_29,1.6,1.5445656041750426,1.3058210704185751,0.16984874544396938,3,0.12238437718778827,0.12238437718778827,2,0.19848588195267372,0.19848588195267372,1,0.099744911319259014,0.54085071246822625,1,0.14698317694050794,0.14698317694050794,1,0.24636168409998446,0.44068792807119694,1,0.24636168409998446,2,0.19848588195267372,1,0.14698317694050794,3,0.12238437718778827,1,0.099744911319259014,1
3256__compare_5__attempts_3,0.4,0.40797911382127089,0.3773698488668919,0.25951882393248071,1,0.21466084464156546,0.27284355818939576,1,0.29508471895958299,0.43760140595340308,0,0.10758216921849158,0.20852408320750823,0,0.27634790246441843,0.33501423753884496,0,0.35576470695968637,0.62863920409880902,0,0.35576470695968637,1,0.29508471895958299,0,0.27634790246441843,1,0.21466084464156546,0,0.10758216921849158,0
7779__feels_48__youth_50,0.8,1.2072973599411356,1.1801575903869668,0.15550113807567131,2,0.18903427955822394,0.3121772240362467,1,0.099744911319259014,0.54085071246822625,1,0.29952411634592863,0.51579933310689652,0,0.02677628041090159,0.02677628041090159,0,0.028786300401370177,0.028786300401370177,1,0.29952411634592863,2,0.18903427955822394,1,0.099744911319259014,0,0.028786300401370177,0,0.02677628041090159,2
7814__pleasure_22__apprehending_24,1.4,1.4690018918901964,1.408451958611735,0.0085446776883833387,3,0.21437582864101634,0.32564945529526962,2,0.25438703466265561,0.35655171081151465,1,0.29508471895958299,0.43760140595340308,1,0.35576470695968637,0.62863920409880902,0,0.10758216921849158,0.20852408320750823,1,0.35576470695968637,1,0.29508471895958299,2,0.25438703466265561,3,0.21437582864101634,0,0.10758216921849158,1
250__undemocratic_39__power_40,2.2,2.2745386841244004,2.4826071305893489,0.15411051971120815,3,0.099744911319259014,0.54085071246822625,3,0.19951122673574584,0.19951122673574584,3,0.29508471895958299,0.43760140595340308,2,0.24636168409998446,0.44068792807119694,0,0.15982822810371289,0.15982822810371289,3,0.29508471895958299,2,0.24636168409998446,3,0.19951122673574584,0,0.15982822810371289,3,0.099744911319259014,1
7769__lay_2__coiled_3,1.6,1.4842380108532016,1.882926866216809,0.20394588067916725,3,0.099744911319259014,0.54085071246822625,3,0.24636168409998446,0.44068792807119694,1,0.18903427955822394,0.3121772240362467,1,0.29952411634592863,0.51579933310689652,0,0.19406367011559381,0.19406367011559381,1,0.29952411634592863,3,0.24636168409998446,0,0.19406367011559381,1,0.18903427955822394,3,0.099744911319259014,1
3240__World_19__reconstructions_15,0.8,0.66867421571513597,0.95219662347736878,0.20869775162705165,2,0.099744911319259014,0.54085071246822625,1,0.18903427955822394,0.3121772240362467,1,0.29508471895958299,0.43760140595340308,0,0.1921090573627858,0.1921090573627858,0,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0,0.24636168409998446,0,0.1921090573627858,1,0.18903427955822394,2,0.099744911319259014,2
7660__rewritten_44__follows_52,0.6,0.18308486315923816,0.23128264244823463,0.19321070894538958,2,-0.080026753713099405,-0.080026753713099405,1,0.29508471895958299,0.43760140595340308,0,0.13915776383895068,0.32369295762967998,0,0.16389995817465292,0.16389995817465292,0,0.21941776691706522,0.35487016755553785,1,0.29508471895958299,0,0.21941776691706522,0,0.16389995817465292,0,0.13915776383895068,2,-0.080026753713099405,0
7614__satisfy_17__[formula]_13,0.6,0.51325487632245381,0.21298109045428168,0.19167524356145582,3,0.14606876249978953,0.14606876249978953,0,0.099744911319259014,0.54085071246822625,0,0.15982822810371289,0.15982822810371289,0,0.20177551616363895,0.77005354108682023,0,0.24636168409998446,0.44068792807119694,0,0.24636168409998446,0,0.20177551616363895,0,0.15982822810371289,3,0.14606876249978953,0,0.099744911319259014,0
7634__law_14__deriving_11,0.6,0.54058998276465231,0.41915760138137009,0.31069882087526701,2,0.27001608285815781,0.27001608285815781,1,0.13915776383895068,0.32369295762967998,0,0.25438703466265561,0.35655171081151465,0,0.29508471895958299,0.43760140595340308,0,0.29774085005806217,0.67275924266821652,0,0.29774085005806217,0,0.29508471895958299,2,0.27001608285815781,0,0.25438703466265561,1,0.13915776383895068,1
7656__sleep_52__lose_50,1.4,1.5849265624712694,1.6318360168976589,0.13891053528606551,2,0.13915776383895068,0.32369295762967998,2,0.29508471895958299,0.43760140595340308,1,-0.080026753713099405,-0.080026753713099405,1,0.16875454150411162,0.16875454150411162,1,0.21941776691706522,0.35487016755553785,2,0.29508471895958299,1,0.21941776691706522,1,0.16875454150411162,2,0.13915776383895068,1,-0.080026753713099405,1
229__policy_11__leave_3,0.2,0.22933244016570919,0.25152536767385181,0.36486175361249779,1,0.26400866765042991,0.51661307980782267,0,0.13915776383895068,0.32369295762967998,0,0.21292869661109742,0.61983807058644924,0,0.25876203863362002,0.25876203863362002,0,0.27634790246441843,0.33501423753884496,0,0.27634790246441843,1,0.26400866765042991,0,0.25876203863362002,0,0.21292869661109742,0,0.13915776383895068,1
3059__insists_24__hangover_29,0.8,0.50713928276285902,0.47206640814398709,0.26557983015501851,3,0.09016220369841188,0.09016220369841188,1,0.28160348397187135,0.60711559659874059,0,0.18617672377634792,0.18617672377634792,0,0.24636168409998446,0.44068792807119694,0,0.28433193371019755,0.53492269749055243,0,0.28433193371019755,1,0.28160348397187135,0,0.24636168409998446,0,0.18617672377634792,3,0.09016220369841188,0
10747__range_32__look_29,1.0,1.0096492069868626,1.1317759359257624,0.27622556290580791,2,0.13915776383895068,0.32369295762967998,1,0.099744911319259014,0.54085071246822625,1,0.19632584367434699,0.19442398845107414,1,0.27169302351217645,0.27169302351217645,0,0.13107179269553593,0.13107179269553593,1,0.27169302351217645,1,0.19632584367434699,2,0.13915776383895068,0,0.13107179269553593,1,0.099744911319259014,0
7934__contrasts_11__considered_14,0.6,0.71811277649093086,0.40570502283272347,0.28814648840771595,2,0.24082770290969679,0.24082770290969679,1,0.1109291749008962,0.1109291749008962,0,0.099744911319259014,0.54085071246822625,0,0.12733362689134978,0.12733362689134978,0,0.24636168409998446,0.44068792807119694,0,0.24636168409998446,2,0.24082770290969679,0,0.12733362689134978,1,0.1109291749008962,0,0.099744911319259014,0
7984__regular_31__clockwork_33,2.4,2.3593742497558567,2.2402238104297147,0.41674239434913585,3,0.13619720578466404,0.023872931670766803,3,0.24636168409998446,0.44068792807119694,3,0.45588224747225414,0.68083031009651818,2,0.39781289950356158,0.68083031009651818,1,0.28995934741541207,0.56980786959335095,3,0.45588224747225414,2,0.39781289950356158,1,0.28995934741541207,3,0.24636168409998446,3,0.13619720578466404,2
2199__tease_17__depression_25,1.8,1.7233184614090342,1.8806219668067716,0.27239705715982854,3,0.24636168409998446,0.44068792807119694,2,0.099744911319259014,0.54085071246822625,2,0.14606876249978953,0.14606876249978953,1,0.23377986807223944,0.21568627450980388,1,0.29508471895958299,0.43760140595340308,1,0.29508471895958299,3,0.24636168409998446,1,0.23377986807223944,2,0.14606876249978953,2,0.099744911319259014,0
7640__law_5__derived_6,1.0,0.82758767733881766,0.8215499909647046,0.34222228248402714,2,0.13915776383895068,0.32369295762967998,2,0.24636168409998446,0.44068792807119694,1,0.43784752846174901,0.6413543171321443,0,0.28160348397187135,0.60711559659874059,0,0.35576470695968637,0.62863920409880902,1,0.43784752846174901,0,0.35576470695968637,0,0.28160348397187135,2,0.24636168409998446,2,0.13915776383895068,1
12629__sod_3__little_2,0.8,0.75994902223909133,0.83689034876105139,0.36486175361249779,1,0.13915776383895068,0.32369295762967998,1,0.21292869661109742,0.61983807058644924,1,0.25876203863362002,0.25876203863362002,1,0.26400866765042991,0.51661307980782267,0,0.27634790246441843,0.33501423753884496,0,0.27634790246441843,1,0.26400866765042991,1,0.25876203863362002,1,0.21292869661109742,1,0.13915776383895068,0
7606__role_14__current_19,0.4,0.21442631089090228,0.36355036064872726,0.30221475773707951,2,0.11967579943120109,0.37025947968628931,0,0.11271721830746058,0.3836854130985885,0,0.2224866268573012,0.34175337130066008,0,0.28995934741541207,0.56980786959335095,0,0.37140275028200265,0.37140275028200265,0,0.37140275028200265,0,0.28995934741541207,0,0.2224866268573012,2,0.11967579943120109,0,0.11271721830746058,0
435__communities_9__strengthening_7,1.0,1.0756071385938135,0.82673413923536221,0.41722748046269248,2,0.29862475435053359,0.34401517310019897,1,0.099744911319259014,0.54085071246822625,1,0.18903427955822394,0.3121772240362467,1,0.49177416267287305,0.49177416267287305,0,0.20177551616363895,0.77005354108682023,1,0.49177416267287305,2,0.29862475435053359,0,0.20177551616363895,1,0.18903427955822394,1,0.099744911319259014,1
3426__rhinoceroses_21__reptilian_20,1.4,1.4611983525295347,1.4955364026768698,0.023460050845876657,3,0.063946127521113019,0.063946127521113019,3,0.29508471895958299,0.43760140595340308,1,0.24636168409998446,0.44068792807119694,0,0.085678705060346638,0.085678705060346638,0,0.21466084464156546,0.27284355818939576,3,0.29508471895958299,1,0.24636168409998446,0,0.21466084464156546,0,0.085678705060346638,3,0.063946127521113019,0
270__ahead_26__rollers_9,0.6,0.46737481687449034,0.60579661598883505,0.20869775162705165,2,0.18903427955822394,0.3121772240362467,1,0.099744911319259014,0.54085071246822625,0,0.1921090573627858,0.1921090573627858,0,0.24636168409998446,0.44068792807119694,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,0,0.24636168409998446,0,0.1921090573627858,2,0.18903427955822394,1,0.099744911319259014,0
3245__reveal_4__shown_14,0.2,0.23617351623981495,0.23244246178565722,0.25951882393248071,1,0.29508471895958299,0.43760140595340308,0,0.10758216921849158,0.20852408320750823,0,0.21466084464156546,0.27284355818939576,0,0.27634790246441843,0.33501423753884496,0,0.35576470695968637,0.62863920409880902,0,0.35576470695968637,1,0.29508471895958299,0,0.27634790246441843,0,0.21466084464156546,0,0.10758216921849158,0
7737__field_3__[formula_6,0.6,0.34344185460810395,0.62954029869550532,0.21966816484278059,2,0.13707530118181802,0.55618651039326206,1,0.13915776383895068,0.32369295762967998,0,0.27634790246441843,0.33501423753884496,0,0.29508471895958299,0.43760140595340308,0,0.35576470695968637,0.62863920409880902,0,0.35576470695968637,0,0.29508471895958299,0,0.27634790246441843,1,0.13915776383895068,2,0.13707530118181802,1
334__tales_27__characters_24,0.2,0.12961325861725753,0.1721844636367208,0.39413379815621935,1,0.24636168409998446,0.44068792807119694,0,0.40092143313589712,0.41250493939410698,0,0.40570133098332523,0.56221132514482286,0,0.42388000913344814,0.57199503421239051,0,0.4238800091334482,0.57199503421239051,0,0.4238800091334482,0,0.42388000913344814,0,0.40570133098332523,0,0.40092143313589712,1,0.24636168409998446,0
7939__brow_42__parallels_30,1.0,0.34945238428794023,0.93312281826487109,-0.079676701036923411,3,0.099744911319259014,0.54085071246822625,2,-0.044637187548384687,-0.044637187548384687,0,0.086428698542530977,0.086428698542530977,0,0.21292869661109742,0.61983807058644924,0,0.24636168409998446,0.44068792807119694,0,0.24636168409998446,0,0.21292869661109742,3,0.099744911319259014,0,0.086428698542530977,2,-0.044637187548384687,0
3059__unfortunate_28__hangover_29,1.8,1.6511610090978033,1.4858375078998787,0.26557983015501851,3,0.18617672377634792,0.18617672377634792,2,0.09016220369841188,0.09016220369841188,2,0.24636168409998446,0.44068792807119694,1,0.28160348397187135,0.60711559659874059,1,0.28433193371019755,0.53492269749055243,1,0.28433193371019755,1,0.28160348397187135,2,0.24636168409998446,3,0.18617672377634792,2,0.09016220369841188,1
381__left_6__revolution_4,0.4,0.28362955252170391,0.35989635248915997,0.42775323079720468,1,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0.43760140595340308,0,0.41612290976654182,0.54667415377162398,0,0.46090034451588929,0.44697638464353723,0,0.4905218361242365,0.56845533565297413,0,0.4905218361242365,0,0.46090034451588929,0,0.41612290976654182,1,0.29508471895958299,1,0.24636168409998446,1
261__parties_12__centre_11,1.2,1.032965182791217,0.86249668287744119,0.37314028566753793,3,0.28140285219523514,0.29285311274193221,2,0.29508471895958299,0.43760140595340308,1,0.13915776383895068,0.32369295762967998,0,0.35576470695968637,0.62863920409880902,0,0.45190921851949489,0.72586618631129818,0,0.45190921851949489,0,0.35576470695968637,2,0.29508471895958299,3,0.28140285219523514,1,0.13915776383895068,1
7696__hand_7__cancel_11,0.4,0.3572389593416872,0.38890006224309953,0.42075289777195629,1,0.13915776383895068,0.32369295762967998,1,0.47927109595820422,0.67873149689208545,0,0.29508471895958299,0.43760140595340308,0,0.4010463286131255,0.66309821605774499,0,0.41657507560283141,0.47446474857546317,1,0.47927109595820422,0,0.41657507560283141,0,0.4010463286131255,0,0.29508471895958299,1,0.13915776383895068,0
3251__modes_39__imposes_34,1.2,1.1231511311339282,1.0071758998547811,0.077974904550364987,2,0.13915776383895068,0.32369295762967998,2,0.18903427955822394,0.3121772240362467,1,0.099744911319259014,0.54085071246822625,1,0.29508471895958299,0.43760140595340308,0,0.21292869661109742,0.61983807058644924,1,0.29508471895958299,0,0.21292869661109742,2,0.18903427955822394,2,0.13915776383895068,1,0.099744911319259014,0
1131__gravestones_38__led_29,0.6,0.43257747617107872,0.45620797813408315,0.34222228248402714,2,0.24636168409998446,0.44068792807119694,1,0.13915776383895068,0.32369295762967998,0,0.28160348397187135,0.60711559659874059,0,0.35576470695968637,0.62863920409880902,0,0.43784752846174901,0.6413543171321443,0,0.43784752846174901,0,0.35576470695968637,0,0.28160348397187135,2,0.24636168409998446,1,0.13915776383895068,0
5944__sheet_2__shower_14,0.6,0.62014725689076422,0.61345774787822949,0.66837116972679445,2,0.50161597430511118,0.56489462145953595,1,0.43784752846174901,0.6413543171321443,0,0.24636168409998446,0.44068792807119694,0,0.52259679469209153,0.58009615776738144,0,0.61534783449591479,0.66011538338932219,0,0.61534783449591479,0,0.52259679469209153,2,0.50161597430511118,1,0.43784752846174901,0,0.24636168409998446,0
1138__cathedrals_9__rich_5,0.8,0.7921490671805238,0.79217871967944709,0.0085446776883833387,2,0.25438703466265561,0.35655171081151465,1,0.10758216921849158,0.20852408320750823,1,0.35576470695968637,0.62863920409880902,0,0.21437582864101634,0.32564945529526962,0,0.29508471895958299,0.43760140595340308,1,0.35576470695968637,0,0.29508471895958299,2,0.25438703466265561,0,0.21437582864101634,1,0.10758216921849158,1
330__parenthood_10__meeting_14,0.8,0.71829765939174606,0.4040973815782215,0.15411051971120815,2,0.15982822810371289,0.15982822810371289,2,0.19951122673574584,0.19951122673574584,0,0.099744911319259014,0.54085071246822625,0,0.24636168409998446,0.44068792807119694,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,0,0.24636168409998446,2,0.19951122673574584,2,0.15982822810371289,0,0.099744911319259014,0
7664__significance_22__fields_27,1.0,0.98795846428733369,1.1281935216027441,0.030133426199890997,3,0.13915776383895068,0.32369295762967998,1,0.13707530118181802,0.55618651039326206,1,0.29508471895958299,0.43760140595340308,0,0.069253347796961129,0.069253347796961129,0,0.21941776691706522,0.35487016755553785,1,0.29508471895958299,0,0.21941776691706522,3,0.13915776383895068,1,0.13707530118181802,0,0.069253347796961129,0
7614__function_9__satisfy_17,0.2,0.18109013581746169,0.18587280840300305,0.4357876279860024,1,0.34952557935882322,0.47181350886564183,0,0.29885013830307422,0.40424625412464316,0,0.3806224270078542,0.7139320557866784,0,0.44112632369077309,0.47734033810394183,0,0.4599949044094197,0.47103541242311064,0,0.4599949044094197,0,0.44112632369077309,0,0.3806224270078542,1,0.34952557935882322,0,0.29885013830307422,0
1107__concept_5__spread_7,0.8,0.8866620332006363,0.94545947451562384,0.2726746639630151,2,0.24636168409998446,0.44068792807119694,1,0.28433193371019755,0.53492269749055243,1,0.35576470695968637,0.62863920409880902,0,0.1786041246446507,0.57894736842105299,0,0.2125607784354944,-0.020293538165976968,1,0.35576470695968637,1,0.28433193371019755,2,0.24636168409998446,0,0.2125607784354944,0,0.1786041246446507,1
60__reform_17__constitutional_16,0.6,0.80886169406613384,0.88220866363154493,0.11233241980403494,2,0.24636168409998446,0.44068792807119694,1,0.099744911319259014,0.54085071246822625,0,0.090297642543388235,0.090297642543388235,0,0.10703315701339026,0.22810687578007671,0,0.18903427955822394,0.3121772240362467,2,0.24636168409998446,0,0.18903427955822394,0,0.10703315701339026,1,0.099744911319259014,0,0.090297642543388235,1
