ID,Avg_Annotation,Weighted_Avg_Annotation,Weighted_Avg_Annotation_Good,Weighted_R_HIT,A1,A1_R,A1_R_Good,A2,A2_R,A2_R_Good,A3,A3_R,A3_R_Good,A4,A4_R,A4_R_Good,A5,A5_R,A5_R_Good,A1xR,A1xR_R,A2xR,A2xR_R,A3xR,A3xR_R,A4xR,A4xR_R,A5xR,A5xR_R,True_Label
7985__reason_26__wi_25,2.0,2.0918714734296353,2.185668154061843,0.16984874544396938,3,0.12238437718778827,0.12238437718778827,3,0.24636168409998446,0.44068792807119694,2,0.099744911319259014,0.54085071246822625,2,0.19848588195267372,0.19848588195267372,0,0.14698317694050794,0.14698317694050794,3,0.24636168409998446,2,0.19848588195267372,0,0.14698317694050794,3,0.12238437718778827,2,0.099744911319259014,1
3422__bone_6__structure_7,0.4,0.40905989735608705,0.3595595274037765,0.3000887211586345,1,0.21118970720764696,0.21118970720764696,1,0.21227281432522141,0.21227281432522141,0,0.076787100581855797,0.076787100581855797,0,0.23987474265614664,0.23987474265614664,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,0,0.23987474265614664,1,0.21227281432522141,1,0.21118970720764696,0,0.076787100581855797,0
5981__contingency_2__plans_3,0.8,0.69406808961330124,0.76579150562355847,0.29903648522445631,2,0.29508471895958299,0.43760140595340308,1,-0.04901776044928121,-0.04901776044928121,1,0.13915776383895068,0.32369295762967998,0,0.24636168409998446,0.44068792807119694,0,0.34859039679188131,0.34859039679188131,0,0.34859039679188131,2,0.29508471895958299,0,0.24636168409998446,1,0.13915776383895068,1,-0.04901776044928121,0
6126__film_33__set_27,1.2,1.0381339938711285,1.0227336225934196,0.080853956737116844,3,0.066072019027979059,0.065473115827062153,1,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0.43760140595340308,0,0.099862150329496635,0.099862150329496635,1,0.29508471895958299,1,0.24636168409998446,1,0.13915776383895068,0,0.099862150329496635,3,0.066072019027979059,0
3047__perils_2__illustrated_9,1.6,1.9940995754300825,2.1457598379065241,0.27490147736185655,3,0.13915776383895068,0.32369295762967998,3,0.19632584367434699,0.19442398845107414,2,0.099744911319259014,0.54085071246822625,0,0.038454165147585206,0.038454165147585206,0,0.13107179269553593,0.13107179269553593,3,0.19632584367434699,3,0.13915776383895068,0,0.13107179269553593,2,0.099744911319259014,0,0.038454165147585206,3
7636__[formula]_35__strength_33,0.0,0.0,0.0,0.26457534649921632,0,0.11946464412686762,0.24182541670333715,0,0.19643540235111459,0.22730663638601023,0,0.24636168409998446,0.44068792807119694,0,0.28995934741541207,0.56980786959335095,0,0.37644628009115627,0.37644628009115627,0,0.37644628009115627,0,0.28995934741541207,0,0.24636168409998446,0,0.19643540235111459,0,0.11946464412686762,1
7676__obtained_6__follows_18,0.6,0.4727359930641683,0.5320447144752225,0.30634128246786813,2,0.13915776383895068,0.32369295762967998,1,0.066072019027979059,0.065473115827062153,0,-0.018177506412720784,0.072392563359876011,0,0.24636168409998446,0.44068792807119694,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,0,0.24636168409998446,2,0.13915776383895068,1,0.066072019027979059,0,-0.018177506412720784,0
259__power_20__giving_19,0.2,0.24587051621258094,0.30046800758079517,0.29413815995454412,1,0.29508471895958299,0.43760140595340308,0,0.10758216921849158,0.20852408320750823,0,0.19643540235111459,0.22730663638601023,0,0.23377986807223944,0.21568627450980388,0,0.3672809333589398,0.3672809333589398,0,0.3672809333589398,1,0.29508471895958299,0,0.23377986807223944,0,0.19643540235111459,0,0.10758216921849158,1
6004__faint_19__swimming_20,1.0,1.0108820950637198,0.84182850918529994,0.26117726779041767,2,0.2201839900957358,0.24514516892273003,1,0.11895504908254867,0.013554831758020504,1,0.21437582864101634,0.32564945529526962,1,0.40570133098332523,0.56221132514482286,0,0.20748780620205226,0.50663334910697544,1,0.40570133098332523,2,0.2201839900957358,1,0.21437582864101634,0,0.20748780620205226,1,0.11895504908254867,1
7985__women_38__soft_35,1.6,1.5046773887465705,1.4158124309599358,0.080853956737116844,3,0.066072019027979059,0.065473115827062153,2,0.29508471895958299,0.43760140595340308,1,0.099862150329496635,0.099862150329496635,1,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,2,0.29508471895958299,1,0.24636168409998446,1,0.13915776383895068,1,0.099862150329496635,3,0.066072019027979059,1
395__president_9__immediate_25,0.8,0.52478390878335313,0.59439094947126725,0.080853956737116844,2,0.13915776383895068,0.32369295762967998,1,0.066072019027979059,0.065473115827062153,1,0.099862150329496635,0.099862150329496635,0,0.24636168409998446,0.44068792807119694,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,0,0.24636168409998446,2,0.13915776383895068,1,0.099862150329496635,1,0.066072019027979059,0
3399__obviously_5__attracted_6,0.8,0.71638768993046387,0.87605767090781628,0.24676431854307418,2,0.13915776383895068,0.32369295762967998,1,0.13707530118181802,0.55618651039326206,1,0.29508471895958299,0.43760140595340308,0,0.2010117359498273,0.2010117359498273,0,0.21941776691706522,0.35487016755553785,1,0.29508471895958299,0,0.21941776691706522,0,0.2010117359498273,2,0.13915776383895068,1,0.13707530118181802,0
7664__relative_21__significance_22,0.8,0.68571107821531974,0.71310132803509718,0.17649228843729378,2,0.13915776383895068,0.32369295762967998,1,0.15264774234659478,0.29385662277802466,1,0.27634790246441843,0.33501423753884496,0,0.10758216921849158,0.20852408320750823,0,0.35576470695968637,0.62863920409880902,0,0.35576470695968637,1,0.27634790246441843,1,0.15264774234659478,2,0.13915776383895068,0,0.10758216921849158,0
270__rock_5__rollers_9,2.0,2.244139660198528,2.0755576452740332,0.20869775162705165,3,0.24636168409998446,0.44068792807119694,3,0.29508471895958299,0.43760140595340308,2,0.18903427955822394,0.3121772240362467,1,0.099744911319259014,0.54085071246822625,1,0.1921090573627858,0.1921090573627858,3,0.29508471895958299,3,0.24636168409998446,1,0.1921090573627858,2,0.18903427955822394,1,0.099744911319259014,0
3282__direction_11__field_14,0.4,0.34924015084282467,0.66106551445864514,0.16620613064354703,1,0.099744911319259014,0.54085071246822625,1,0.13915776383895068,0.32369295762967998,0,0.092061423203833176,0.092061423203833176,0,0.15677423151772041,0.15677423151772041,0,0.19632584367434699,0.19442398845107414,0,0.19632584367434699,0,0.15677423151772041,1,0.13915776383895068,1,0.099744911319259014,0,0.092061423203833176,1
311__Chinese_22__salubrious_21,1.2,1.2774718462623884,1.1602181963315461,0.0085446776883833387,3,0.25438703466265561,0.35655171081151465,2,0.29508471895958299,0.43760140595340308,1,0.21437582864101634,0.32564945529526962,0,0.10758216921849158,0.20852408320750823,0,0.35576470695968637,0.62863920409880902,0,0.35576470695968637,2,0.29508471895958299,3,0.25438703466265561,1,0.21437582864101634,0,0.10758216921849158,0
7891__hair_31__flowers_29,2.6,2.8015976791357882,2.7277900212349833,0.41685192949744854,3,0.24636168409998446,0.44068792807119694,3,0.28433193371019755,0.53492269749055243,3,0.29508471895958299,0.43760140595340308,3,0.43784752846174901,0.6413543171321443,1,0.13915776383895068,0.32369295762967998,3,0.43784752846174901,3,0.29508471895958299,3,0.28433193371019755,3,0.24636168409998446,1,0.13915776383895068,2
7__commentators_16__faced_11,0.4,0.24568168704526702,0.29081431806065711,0.50966941366798302,1,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,0,0.28433193371019755,0.53492269749055243,0,0.35576470695968637,0.62863920409880902,0,0.54356659071681945,0.70047279691577991,0,0.54356659071681945,0,0.35576470695968637,0,0.28433193371019755,1,0.24636168409998446,1,0.13915776383895068,0
7683__magnetic_11__force_12,0.8,0.82277767574928085,0.9051255218750498,0.090833746259271556,2,0.21437582864101634,0.32564945529526962,2,0.29508471895958299,0.43760140595340308,0,0.22428715902631566,0.22428715902631566,0,0.24636168409998446,0.44068792807119694,0,0.25828237078181598,0.25828237078181598,2,0.29508471895958299,0,0.25828237078181598,0,0.24636168409998446,0,0.22428715902631566,2,0.21437582864101634,0
6100__newspaper_6__account_7,1.4,1.3081646076393241,1.3219726943777481,0.19558071714160052,3,0.14606876249978953,0.14606876249978953,2,0.24636168409998446,0.44068792807119694,1,0.099744911319259014,0.54085071246822625,1,0.26286481847005555,0.26286481847005555,0,0.23377986807223944,0.21568627450980388,1,0.26286481847005555,2,0.24636168409998446,0,0.23377986807223944,3,0.14606876249978953,1,0.099744911319259014,0
1142__market_19__lost_10,0.2,0.097689529006683401,0.30369599954454107,0.27239705715982854,1,0.099744911319259014,0.54085071246822625,0,0.14606876249978953,0.14606876249978953,0,0.23377986807223944,0.21568627450980388,0,0.24636168409998446,0.44068792807119694,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,0,0.24636168409998446,0,0.23377986807223944,0,0.14606876249978953,1,0.099744911319259014,0
324__excesses_9__form_12,2.0,2.1231181587115424,2.3149012550482935,0.14643745378496251,3,0.24636168409998446,0.44068792807119694,3,0.29508471895958299,0.43760140595340308,2,0.20150133798151662,0.20150133798151662,2,0.2201839900957358,0.24514516892273003,0,0.19917280439161622,0.19917280439161622,3,0.29508471895958299,3,0.24636168409998446,2,0.2201839900957358,2,0.20150133798151662,0,0.19917280439161622,1
7979__wild_4__makes_2,0.6,0.68445027255844426,0.58693924303093625,0.14178231460155713,2,0.13915776383895068,0.32369295762967998,1,0.29774085005806217,0.67275924266821652,0,0.092061423203833176,0.092061423203833176,0,0.099744911319259014,0.54085071246822625,0,0.21292869661109742,0.61983807058644924,1,0.29774085005806217,0,0.21292869661109742,2,0.13915776383895068,0,0.099744911319259014,0,0.092061423203833176,1
14943__sound_5__leave_3,2.2,1.9631953274843859,2.0343074220688426,0.023460050845876657,3,0.063946127521113019,0.063946127521113019,3,0.085678705060346638,0.085678705060346638,3,0.24636168409998446,0.44068792807119694,2,0.29508471895958299,0.43760140595340308,0,0.21466084464156546,0.27284355818939576,2,0.29508471895958299,3,0.24636168409998446,0,0.21466084464156546,3,0.085678705060346638,3,0.063946127521113019,1
240__responsibility_9__body_12,0.6,0.52815030053884726,0.46115251998052453,0.31069882087526701,1,0.13915776383895068,0.32369295762967998,1,0.25438703466265561,0.35655171081151465,1,0.27001608285815781,0.27001608285815781,0,0.29508471895958299,0.43760140595340308,0,0.29774085005806217,0.67275924266821652,0,0.29774085005806217,0,0.29508471895958299,1,0.27001608285815781,1,0.25438703466265561,1,0.13915776383895068,1
12433__add_4__add_2,0.0,0.0,0.0,0.40712031884879157,0,0.092061423203833176,0.092061423203833176,0,0.099744911319259014,0.54085071246822625,0,0.13915776383895068,0.32369295762967998,0,0.19632584367434699,0.19442398845107414,0,0.198648792224913,0.198648792224913,0,0.198648792224913,0,0.19632584367434699,0,0.13915776383895068,0,0.099744911319259014,0,0.092061423203833176,0
1137__building_18__seen_22,0.4,0.49824241136830216,0.42982012408793641,-0.079676701036923411,1,0.086428698542530977,0.086428698542530977,1,0.21292869661109742,0.61983807058644924,0,-0.044637187548384687,-0.044637187548384687,0,0.099744911319259014,0.54085071246822625,0,0.24636168409998446,0.44068792807119694,0,0.24636168409998446,1,0.21292869661109742,0,0.099744911319259014,1,0.086428698542530977,0,-0.044637187548384687,1
7606__current_19__played_16,1.0,0.77695287544442515,0.76162936870284659,0.24085803292870078,2,0.049795517754635206,0.049795517754635206,1,0.099744911319259014,0.54085071246822625,1,0.18903427955822394,0.3121772240362467,1,0.2963400045180779,0.2963400045180779,0,0.24636168409998446,0.44068792807119694,1,0.2963400045180779,0,0.24636168409998446,1,0.18903427955822394,1,0.099744911319259014,2,0.049795517754635206,2
3046__error_20__fall_16,1.2,1.2717171692024136,0.78357105191837839,0.13439367304957628,3,0.14606876249978953,0.14606876249978953,1,0.12733362689134978,0.12733362689134978,1,0.14681814252767394,0.14681814252767394,1,0.18809659879284027,0.18809659879284027,0,0.099744911319259014,0.54085071246822625,1,0.18809659879284027,1,0.14681814252767394,3,0.14606876249978953,1,0.12733362689134978,0,0.099744911319259014,1
7900__patches_13__warmth_15,2.2,2.5422979696244528,2.732295990142227,0.41674239434913585,3,0.24636168409998446,0.44068792807119694,3,0.39781289950356158,0.68083031009651818,3,0.45588224747225414,0.68083031009651818,2,0.28995934741541207,0.56980786959335095,0,0.13619720578466404,0.023872931670766803,3,0.45588224747225414,3,0.39781289950356158,2,0.28995934741541207,3,0.24636168409998446,0,0.13619720578466404,1
7614__form_12__satisfy_17,0.0,0.0,0.0,0.4357876279860024,0,0.29885013830307422,0.40424625412464316,0,0.34952557935882322,0.47181350886564183,0,0.3806224270078542,0.7139320557866784,0,0.44112632369077309,0.47734033810394183,0,0.4599949044094197,0.47103541242311064,0,0.4599949044094197,0,0.44112632369077309,0,0.3806224270078542,0,0.34952557935882322,0,0.29885013830307422,0
6108__immense_11__advances_12,1.0,1.1834118137913705,1.237657528266662,0.21701667662359819,3,0.29508471895958299,0.43760140595340308,1,0.26400866765042991,0.51661307980782267,1,0.2949048984246942,0.2949048984246942,0,0.10758216921849158,0.20852408320750823,0,0.25876203863362002,0.25876203863362002,3,0.29508471895958299,1,0.2949048984246942,1,0.26400866765042991,0,0.25876203863362002,0,0.10758216921849158,1
7900__hard_20__frame_21,1.6,2.1502266003837041,2.2903719495668073,0.28219324219067032,3,0.29508471895958299,0.43760140595340308,2,0.23987474265614664,0.23987474265614664,1,-0.10238402197752081,-0.10238402197752081,1,0.076787100581855797,0.076787100581855797,1,0.21227281432522141,0.21227281432522141,3,0.29508471895958299,2,0.23987474265614664,1,0.21227281432522141,1,0.076787100581855797,1,-0.10238402197752081,0
57__reduce_14__immunities_19,1.0,1.0048559078594088,1.1199672538750767,0.15676409012394149,2,0.21941776691706522,0.35487016755553785,1,-0.080026753713099405,-0.080026753713099405,1,0.23742633678619174,0.23742633678619174,1,0.29508471895958299,0.43760140595340308,0,0.21511051553666313,0.21511051553666313,1,0.29508471895958299,1,0.23742633678619174,2,0.21941776691706522,0,0.21511051553666313,1,-0.080026753713099405,0
7683__electric_19__force_12,1.8,1.7795445654828084,1.868841063871602,0.090833746259271556,3,0.24636168409998446,0.44068792807119694,2,0.21437582864101634,0.32564945529526962,2,0.25828237078181598,0.25828237078181598,1,0.22428715902631566,0.22428715902631566,1,0.29508471895958299,0.43760140595340308,1,0.29508471895958299,2,0.25828237078181598,3,0.24636168409998446,1,0.22428715902631566,2,0.21437582864101634,0
58__society_11__power_9,1.0,1.0,1.0,0.080853956737116844,1,0.066072019027979059,0.065473115827062153,1,0.099862150329496635,0.099862150329496635,1,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0.43760140595340308,1,0.29508471895958299,1,0.24636168409998446,1,0.13915776383895068,1,0.099862150329496635,1,0.066072019027979059,0
3432__cons_4__pros_2,0.2,0.33875556129566947,0.33911399764605166,0.21585248064168427,1,0.43784752846174901,0.6413543171321443,0,0.042372979761103262,-0.33281588615509455,0,0.24636168409998446,0.44068792807119694,0,0.28160348397187135,0.60711559659874059,0,0.28433193371019755,0.53492269749055243,1,0.43784752846174901,0,0.28433193371019755,0,0.28160348397187135,0,0.24636168409998446,0,0.042372979761103262,0
8__regards_2__charges_4,0.4,0.18907491260805326,0.25964297423155613,0.39722619460727027,1,0.10703315701339026,0.22810687578007671,1,0.13915776383895068,0.32369295762967998,0,0.29508471895958299,0.43760140595340308,0,0.29774085005806217,0.67275924266821652,0,0.46306487807271679,0.46306487807271679,0,0.46306487807271679,0,0.29774085005806217,0,0.29508471895958299,1,0.13915776383895068,1,0.10703315701339026,1
3413__swamp-dwelling_15__balance_2,1.4,1.5708796544703403,1.8610020675126704,0.14643745378496251,3,0.24636168409998446,0.44068792807119694,3,0.29508471895958299,0.43760140595340308,1,0.20150133798151662,0.20150133798151662,0,0.19917280439161622,0.19917280439161622,0,0.2201839900957358,0.24514516892273003,3,0.29508471895958299,3,0.24636168409998446,0,0.2201839900957358,1,0.20150133798151662,0,0.19917280439161622,0
2435__European_10__Plan_11,0.6,0.41570031884193465,0.4655512106794637,0.39722619460727027,1,0.10703315701339026,0.22810687578007671,1,0.13915776383895068,0.32369295762967998,1,0.29508471895958299,0.43760140595340308,0,0.29774085005806217,0.67275924266821652,0,0.46306487807271679,0.46306487807271679,0,0.46306487807271679,0,0.29774085005806217,1,0.29508471895958299,1,0.13915776383895068,1,0.10703315701339026,0
54__change_25__system_30,0.8,0.51097530259195256,0.12816852155234038,0.048883191939809736,2,0.042372979761103262,-0.33281588615509455,1,0.11271721830746058,0.3836854130985885,1,0.24636168409998446,0.44068792807119694,0,0.17717255456044653,0.17717255456044653,0,0.28995934741541207,0.56980786959335095,0,0.28995934741541207,1,0.24636168409998446,0,0.17717255456044653,1,0.11271721830746058,2,0.042372979761103262,1
272__policy_40__comes_41,1.0,0.95677118186835519,1.0267892681851427,0.26457534649921632,2,0.19643540235111459,0.22730663638601023,2,0.24636168409998446,0.44068792807119694,1,0.28995934741541207,0.56980786959335095,0,0.11946464412686762,0.24182541670333715,0,0.37644628009115627,0.37644628009115627,0,0.37644628009115627,1,0.28995934741541207,2,0.24636168409998446,2,0.19643540235111459,0,0.11946464412686762,1
222__override_6__antagonise_20,0.6,0.43088039341277601,0.50924311338345551,0.17649228843729378,2,0.15264774234659478,0.29385662277802466,1,0.13915776383895068,0.32369295762967998,0,0.10758216921849158,0.20852408320750823,0,0.27634790246441843,0.33501423753884496,0,0.35576470695968637,0.62863920409880902,0,0.35576470695968637,0,0.27634790246441843,2,0.15264774234659478,1,0.13915776383895068,0,0.10758216921849158,0
5934__bit_9__nose_7,0.6,0.32163946633635337,0.54532554097309083,0.30221475773707951,3,0.11967579943120109,0.37025947968628931,0,0.11271721830746058,0.3836854130985885,0,0.2224866268573012,0.34175337130066008,0,0.28995934741541207,0.56980786959335095,0,0.37140275028200265,0.37140275028200265,0,0.37140275028200265,0,0.28995934741541207,0,0.2224866268573012,3,0.11967579943120109,0,0.11271721830746058,0
7683__negligible_14__approaches_27,1.0,0.74690995423155004,0.73871966518718735,0.19167524356145582,3,0.14606876249978953,0.14606876249978953,2,0.099744911319259014,0.54085071246822625,0,0.15982822810371289,0.15982822810371289,0,0.20177551616363895,0.77005354108682023,0,0.24636168409998446,0.44068792807119694,0,0.24636168409998446,0,0.20177551616363895,0,0.15982822810371289,3,0.14606876249978953,2,0.099744911319259014,0
5892__tin_28__blast_25,1.2,1.0278132519859957,1.1638617537443352,0.023460050845876657,3,0.063946127521113019,0.063946127521113019,3,0.24636168409998446,0.44068792807119694,0,0.085678705060346638,0.085678705060346638,0,0.21466084464156546,0.27284355818939576,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,3,0.24636168409998446,0,0.21466084464156546,0,0.085678705060346638,3,0.063946127521113019,0
7953__specialist_7__blows_10,1.4,1.7022040223345103,1.7885955393111415,0.41674239434913585,3,0.39781289950356158,0.68083031009651818,2,0.24636168409998446,0.44068792807119694,2,0.45588224747225414,0.68083031009651818,0,0.13619720578466404,0.023872931670766803,0,0.28995934741541207,0.56980786959335095,2,0.45588224747225414,3,0.39781289950356158,0,0.28995934741541207,2,0.24636168409998446,0,0.13619720578466404,0
267__rejection_5__recommending_4,0.6,0.38300969960268688,0.25958470900997799,0.15550113807567131,2,0.028786300401370177,0.028786300401370177,1,0.18903427955822394,0.3121772240362467,0,0.02677628041090159,0.02677628041090159,0,0.099744911319259014,0.54085071246822625,0,0.29952411634592863,0.51579933310689652,0,0.29952411634592863,1,0.18903427955822394,0,0.099744911319259014,2,0.028786300401370177,0,0.02677628041090159,1
254__centre_16__ground_17,1.6,1.7571956650632494,1.8510372748190256,0.023460050845876657,3,0.29508471895958299,0.43760140595340308,2,0.063946127521113019,0.063946127521113019,2,0.24636168409998446,0.44068792807119694,1,0.085678705060346638,0.085678705060346638,0,0.21466084464156546,0.27284355818939576,3,0.29508471895958299,2,0.24636168409998446,0,0.21466084464156546,1,0.085678705060346638,2,0.063946127521113019,0
281__lookalikes_16__surrounding_13,1.2,0.72679385656543027,0.61563901053392622,0.023460050845876657,3,0.063946127521113019,0.063946127521113019,2,0.085678705060346638,0.085678705060346638,1,0.29508471895958299,0.43760140595340308,0,0.21466084464156546,0.27284355818939576,0,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0,0.24636168409998446,0,0.21466084464156546,2,0.085678705060346638,3,0.063946127521113019,0
7644__sense_3__path_7,1.4,1.2161630243440353,1.5351663339070389,0.24676431854307418,3,0.13915776383895068,0.32369295762967998,2,0.13707530118181802,0.55618651039326206,1,0.21941776691706522,0.35487016755553785,1,0.29508471895958299,0.43760140595340308,0,0.2010117359498273,0.2010117359498273,1,0.29508471895958299,1,0.21941776691706522,0,0.2010117359498273,3,0.13915776383895068,2,0.13707530118181802,1
7772__metaphor_3__motif_6,1.2,0.83330918789228792,0.75406838745190519,0.14178231460155713,3,0.13915776383895068,0.32369295762967998,2,0.092061423203833176,0.092061423203833176,1,0.099744911319259014,0.54085071246822625,0,0.21292869661109742,0.61983807058644924,0,0.29774085005806217,0.67275924266821652,0,0.29774085005806217,0,0.21292869661109742,3,0.13915776383895068,1,0.099744911319259014,2,0.092061423203833176,0
414__money_9__bit_16,0.6,0.49805324671844364,0.57208944868875145,0.24767949815089152,2,0.13915776383895068,0.32369295762967998,1,0.31674660995281834,0.38035116546921305,0,0.10758216921849158,0.20852408320750823,0,0.26400866765042991,0.51661307980782267,0,0.3672809333589398,0.3672809333589398,0,0.3672809333589398,1,0.31674660995281834,0,0.26400866765042991,2,0.13915776383895068,0,0.10758216921849158,0
7636__wire_15__constant_12,0.6,0.52078835465621653,0.88038535019148989,0.40712031884879157,2,0.13915776383895068,0.32369295762967998,1,0.099744911319259014,0.54085071246822625,0,0.092061423203833176,0.092061423203833176,0,0.19632584367434699,0.19442398845107414,0,0.198648792224913,0.198648792224913,0,0.198648792224913,0,0.19632584367434699,2,0.13915776383895068,1,0.099744911319259014,0,0.092061423203833176,0
7928__left_8__stretch_10,0.6,0.47109260533912023,0.56672060125767243,0.36486175361249779,2,0.13915776383895068,0.32369295762967998,1,0.26400866765042991,0.51661307980782267,0,0.21292869661109742,0.61983807058644924,0,0.25876203863362002,0.25876203863362002,0,0.27634790246441843,0.33501423753884496,0,0.27634790246441843,1,0.26400866765042991,0,0.25876203863362002,0,0.21292869661109742,2,0.13915776383895068,0
10__profits_7__regard_5,0.6,0.47615757855593926,0.5551744058500746,0.17760256636471874,1,-0.018177506412720784,0.072392563359876011,1,0.21466084464156546,0.27284355818939576,1,0.24636168409998446,0.44068792807119694,0,0.1921090573627858,0.1921090573627858,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,1,0.24636168409998446,1,0.21466084464156546,0,0.1921090573627858,1,-0.018177506412720784,1
3251__setting_24__diagnoses_21,1.4,0.86380364872607918,1.0814895286001094,0.088943825287422576,3,0.13915776383895068,0.32369295762967998,2,-0.080026753713099405,-0.080026753713099405,1,0.13707530118181802,0.55618651039326206,1,0.21941776691706522,0.35487016755553785,0,0.29508471895958299,0.43760140595340308,0,0.29508471895958299,1,0.21941776691706522,3,0.13915776383895068,1,0.13707530118181802,2,-0.080026753713099405,1
2178__looked_18__grey_19,1.8,1.8308732657695053,1.4119457074357391,0.2726746639630151,3,0.2125607784354944,-0.020293538165976968,3,0.28433193371019755,0.53492269749055243,2,0.24636168409998446,0.44068792807119694,1,0.35576470695968637,0.62863920409880902,0,0.1786041246446507,0.57894736842105299,1,0.35576470695968637,3,0.28433193371019755,2,0.24636168409998446,3,0.2125607784354944,0,0.1786041246446507,1
3321__arranged_11__scars_10,1.4,1.4589318489648524,1.6872012739696294,0.090833746259271556,3,0.29508471895958299,0.43760140595340308,2,0.21437582864101634,0.32564945529526962,2,0.24636168409998446,0.44068792807119694,0,0.22428715902631566,0.22428715902631566,0,0.25828237078181598,0.25828237078181598,3,0.29508471895958299,0,0.25828237078181598,2,0.24636168409998446,0,0.22428715902631566,2,0.21437582864101634,1
23__figures_24__added_20,0.8,0.93109739825056004,0.91751492777500021,0.1225093718298236,2,0.24636168409998446,0.44068792807119694,1,0.13707530118181802,0.55618651039326206,1,0.18181703036190125,0.18181703036190125,0,0.016463113825723408,0.016463113825723408,0,0.28995934741541207,0.56980786959335095,0,0.28995934741541207,2,0.24636168409998446,1,0.18181703036190125,1,0.13707530118181802,0,0.016463113825723408,1
2201__time_15__slipping_17,0.8,0.79370626607687511,0.87289170736312938,0.13439367304957628,1,0.099744911319259014,0.54085071246822625,1,0.12733362689134978,0.12733362689134978,1,0.14681814252767394,0.14681814252767394,1,0.18809659879284027,0.18809659879284027,0,0.14606876249978953,0.14606876249978953,1,0.18809659879284027,1,0.14681814252767394,0,0.14606876249978953,1,0.12733362689134978,1,0.099744911319259014,2
402__-orientated_6__business_5,1.2,1.1523641771278479,1.0857599368910404,0.18501261557725254,2,0.17585940734621702,0.17585940734621702,1,0.13915776383895068,0.32369295762967998,1,0.24636168409998446,0.44068792807119694,1,0.29508471895958299,0.43760140595340308,1,0.29774085005806217,0.67275924266821652,1,0.29774085005806217,1,0.29508471895958299,1,0.24636168409998446,2,0.17585940734621702,1,0.13915776383895068,1
7698__magnetic_3__force_4,1.6,1.5154606060508642,0.94528153735256515,0.20220015790122586,3,0.23298199375312095,0.21074874075464331,3,0.2335847900008215,0.13010853681636395,2,0.1965283223899198,0.12902020348726451,0,0.13926075667226578,0.17093208148194644,0,0.3806224270078542,0.7139320557866784,0,0.3806224270078542,3,0.2335847900008215,3,0.23298199375312095,2,0.1965283223899198,0,0.13926075667226578,1
289__stadia_16__bigger_15,1.6,1.6413994137067924,1.53766066171267,0.048883191939809736,3,0.17717255456044653,0.17717255456044653,3,0.24636168409998446,0.44068792807119694,1,0.042372979761103262,-0.33281588615509455,1,0.11271721830746058,0.3836854130985885,0,0.28995934741541207,0.56980786959335095,0,0.28995934741541207,3,0.24636168409998446,3,0.17717255456044653,1,0.11271721830746058,1,0.042372979761103262,0
2488__headaches_5__blinding_4,2.6,2.4838454888281531,2.6127122672131389,0.11233241980403494,3,0.090297642543388235,0.090297642543388235,3,0.099744911319259014,0.54085071246822625,3,0.10703315701339026,0.22810687578007671,3,0.24636168409998446,0.44068792807119694,1,0.18903427955822394,0.3121772240362467,3,0.24636168409998446,1,0.18903427955822394,3,0.10703315701339026,3,0.099744911319259014,3,0.090297642543388235,2
8__unfounded_6__regards_2,0.4,0.35666440005006594,0.31556331030276724,0.56245987381969254,2,0.29508471895958299,0.43760140595340308,0,0.21292869661109742,0.61983807058644924,0,0.24636168409998446,0.44068792807119694,0,0.29774085005806217,0.67275924266821652,0,0.60257523289651471,0.60257523289651471,0,0.60257523289651471,0,0.29774085005806217,2,0.29508471895958299,0,0.24636168409998446,0,0.21292869661109742,0
6004__head_23__swimming_20,1.0,1.4097627009013041,1.4749704519747773,0.26117726779041767,3,0.40570133098332523,0.56221132514482286,1,0.20748780620205226,0.50663334910697544,1,0.2201839900957358,0.24514516892273003,0,0.11895504908254867,0.013554831758020504,0,0.21437582864101634,0.32564945529526962,3,0.40570133098332523,1,0.2201839900957358,0,0.21437582864101634,1,0.20748780620205226,0,0.11895504908254867,3
7721__charge_6__carriers_7,0.4,0.47485144859157841,0.60991408428450411,0.12657983710398607,1,0.18903427955822394,0.3121772240362467,1,0.24636168409998446,0.44068792807119694,0,0.086428698542530977,0.086428698542530977,0,0.11791340323362549,0.11791340323362549,0,0.27717177015654265,0.27717177015654265,0,0.27717177015654265,1,0.24636168409998446,1,0.18903427955822394,0,0.11791340323362549,0,0.086428698542530977,1
