HIT ID	Pairwise R, Unweighted	Pairwise R, Weighted	Average Pairwise R, Weighted
379OL9DBSRD2QHD8HFOE1P67A729Y5	Worker 195 and Worker 131 R-Value: 0.0318464877649, Worker 195 and Worker 2 R-Value: 0.0717149971964, Worker 195 and Worker 196 R-Value: 0.0606339062591, Worker 195 and Worker 4 R-Value: 0.091589118864, Worker 131 and Worker 2 R-Value: -0.101917733592, Worker 131 and Worker 196 R-Value: 0.262612865719, Worker 131 and Worker 4 R-Value: -0.236908307963, Worker 2 and Worker 196 R-Value: 0.166324785965, Worker 2 and Worker 4 R-Value: 0.148881770458, Worker 196 and Worker 4 R-Value: -0.146856737702	Worker 195 and Worker 131 Weighted R-Value: 0.00463829030044, Worker 195 and Worker 2 Weighted R-Value: 0.0137890242177, Worker 195 and Worker 196 Weighted R-Value: 0.00482273518577, Worker 195 and Worker 4 Weighted R-Value: 0.0148769501358, Worker 131 and Worker 2 Weighted R-Value: -0.0278103318156, Worker 131 and Worker 196 Weighted R-Value: 0.0420531579733, Worker 131 and Worker 4 Weighted R-Value: -0.0575749928819, Worker 2 and Worker 196 Weighted R-Value: 0.0343899294081, Worker 2 and Worker 4 Weighted R-Value: 0.0431245778806, Worker 196 and Worker 4 Weighted R-Value: -0.0259818646027	0.0240130660605	0.034792115297
3VMHWJRYHUFMRMEBF524S7L9BZTXF5	Worker 82 and Worker 117 R-Value: 0.232451774077, Worker 82 and Worker 2 R-Value: 0.292599459667, Worker 82 and Worker 124 R-Value: 0.0, Worker 82 and Worker 126 R-Value: 0.21568627451, Worker 117 and Worker 2 R-Value: 0.773737546357, Worker 117 and Worker 124 R-Value: 0.0, Worker 117 and Worker 126 R-Value: 0.477137852052, Worker 2 and Worker 124 R-Value: 0.0, Worker 2 and Worker 126 R-Value: 0.57126561173, Worker 124 and Worker 126 R-Value: 0.0	Worker 82 and Worker 117 Weighted R-Value: 0.0507069994782, Worker 82 and Worker 2 Weighted R-Value: 0.080944760153, Worker 82 and Worker 124 Weighted R-Value: 0.0, Worker 82 and Worker 126 Weighted R-Value: 0.0648202825073, Worker 117 and Worker 2 Weighted R-Value: 0.201945620756, Worker 117 and Worker 124 Weighted R-Value: 0.0, Worker 117 and Worker 126 Weighted R-Value: 0.135931994171, Worker 2 and Worker 124 Weighted R-Value: 0.0, Worker 2 and Worker 126 Weighted R-Value: 0.196167291782, Worker 124 and Worker 126 Weighted R-Value: 0.0	0.296802882871	0.256287851839
3XJOUITW8TQC1UV0OBC1F34H55AQT5	Worker 99 and Worker 100 R-Value: 0.139754248594, Worker 99 and Worker 101 R-Value: 0.0824225591745, Worker 99 and Worker 4 R-Value: 0.339629797348, Worker 99 and Worker 96 R-Value: 3.10316769156e-17, Worker 100 and Worker 101 R-Value: 0.792500514333, Worker 100 and Worker 4 R-Value: 0.661793630819, Worker 100 and Worker 96 R-Value: 0.71875, Worker 101 and Worker 4 R-Value: 0.473484256716, Worker 101 and Worker 96 R-Value: 0.681919047216, Worker 4 and Worker 96 R-Value: 0.585850099414	Worker 99 and Worker 100 Weighted R-Value: 0.0275901919348, Worker 99 and Worker 101 Weighted R-Value: 0.0267062792678, Worker 99 and Worker 4 Weighted R-Value: 0.0679708380038, Worker 99 and Worker 96 Weighted R-Value: 7.23092594282e-18, Worker 100 and Worker 101 Weighted R-Value: 0.301930265203, Worker 100 and Worker 4 Weighted R-Value: 0.170147030811, Worker 100 and Worker 96 Weighted R-Value: 0.208426906724, Worker 101 and Worker 4 Weighted R-Value: 0.181674541456, Worker 101 and Worker 96 Weighted R-Value: 0.284075569703, Worker 4 and Worker 96 Weighted R-Value: 0.17147718645	0.483930279601	0.447610415361
3J9L0X0VDELY1CI82E6QGSLRZZY9W2	Worker 158 and Worker 180 R-Value: 0.354870167556, Worker 158 and Worker 2 R-Value: 0.513781564387, Worker 158 and Worker 48 R-Value: 0.344667313649, Worker 158 and Worker 179 R-Value: 0.397050694158, Worker 180 and Worker 2 R-Value: 0.419787808912, Worker 180 and Worker 48 R-Value: 0.295312211609, Worker 180 and Worker 179 R-Value: 0.484122918276, Worker 2 and Worker 48 R-Value: 0.370252485886, Worker 2 and Worker 179 R-Value: 0.758721223334, Worker 48 and Worker 179 R-Value: 0.419371068415	Worker 158 and Worker 180 Weighted R-Value: 0.11056420125, Worker 158 and Worker 2 Weighted R-Value: 0.142343688008, Worker 158 and Worker 48 Weighted R-Value: 0.0787732284787, Worker 158 and Worker 179 Weighted R-Value: 0.1250510604, Worker 180 and Worker 2 Weighted R-Value: 0.148609863125, Worker 180 and Worker 48 Weighted R-Value: 0.0902206760499, Worker 180 and Worker 179 Weighted R-Value: 0.189732969116, Worker 2 and Worker 48 Weighted R-Value: 0.100337701514, Worker 2 and Worker 179 Weighted R-Value: 0.271166448844, Worker 48 and Worker 179 Weighted R-Value: 0.129542433522	0.444221130967	0.435793745618
389A2A304NH7RKOQLRNWBNDV4FQC0O	Worker 197 and Worker 2 R-Value: 0.290334080572, Worker 197 and Worker 187 R-Value: 0.402954368002, Worker 197 and Worker 179 R-Value: 0.0895861718291, Worker 197 and Worker 4 R-Value: 0.275444560913, Worker 2 and Worker 187 R-Value: -0.335878495136, Worker 2 and Worker 179 R-Value: 0.745470724432, Worker 2 and Worker 4 R-Value: 0.564476706565, Worker 187 and Worker 179 R-Value: -0.414557857206, Worker 187 and Worker 4 R-Value: 0.132271169317, Worker 179 and Worker 4 R-Value: 0.538682254607	Worker 197 and Worker 2 Weighted R-Value: 0.0396661853655, Worker 197 and Worker 187 Weighted R-Value: 0.000878512614584, Worker 197 and Worker 179 Weighted R-Value: 0.0156347073232, Worker 197 and Worker 4 Weighted R-Value: 0.02941159894, Worker 2 and Worker 187 Weighted R-Value: -0.0621570235987, Worker 2 and Worker 179 Weighted R-Value: 0.266430729554, Worker 2 and Worker 4 Weighted R-Value: 0.163504367386, Worker 187 and Worker 179 Weighted R-Value: -0.0924285505681, Worker 187 and Worker 4 Weighted R-Value: 0.0205303577331, Worker 179 and Worker 4 Weighted R-Value: 0.176448287536	0.284951656577	0.22887836839
3JYPJ2TAYH7HIDCKTESNYUZ690QPFF	Worker 48 and Worker 158 R-Value: 0.0975310494237, Worker 48 and Worker 115 R-Value: -0.310684883001, Worker 48 and Worker 2 R-Value: -0.0187350033627, Worker 48 and Worker 161 R-Value: -0.274131274131, Worker 48 and Worker 163 R-Value: 0.235521235521, Worker 158 and Worker 115 R-Value: -0.0747435092752, Worker 158 and Worker 2 R-Value: 0.02253601598, Worker 158 and Worker 161 R-Value: -0.227572448655, Worker 158 and Worker 163 R-Value: 0.181129091787, Worker 115 and Worker 2 R-Value: -0.180906806747, Worker 115 and Worker 161 R-Value: -0.0621369766001, Worker 115 and Worker 163 R-Value: 0.1864109298, Worker 2 and Worker 161 R-Value: -0.0562050100881, Worker 2 and Worker 163 R-Value: 0.318495057166, Worker 161 and Worker 163 R-Value: -0.57528957529	Worker 48 and Worker 158 Weighted R-Value: 0.0222905838058, Worker 48 and Worker 115 Weighted R-Value: -0.060722746789, Worker 48 and Worker 2 Weighted R-Value: -0.0050771493695, Worker 48 and Worker 161 Weighted R-Value: -0.0195275907528, Worker 48 and Worker 163 Weighted R-Value: 0.0533319860302, Worker 158 and Worker 115 Weighted R-Value: -0.0150608888391, Worker 158 and Worker 2 Weighted R-Value: 0.00624362540417, Worker 158 and Worker 161 Weighted R-Value: -0.0175884795218, Worker 158 and Worker 163 Weighted R-Value: 0.0421116627938, Worker 115 and Worker 2 Weighted R-Value: -0.0441322913623, Worker 115 and Worker 161 Weighted R-Value: -0.00274563543406, Worker 115 and Worker 163 Weighted R-Value: 0.0371693582624, Worker 2 and Worker 161 Weighted R-Value: -0.00672981058434, Worker 2 and Worker 163 Weighted R-Value: 0.0875685474351, Worker 161 and Worker 163 Weighted R-Value: -0.0432509390028	0.012372269013	-0.0492521404981
3Z33IC0JCZLLMNI3C41UUQ2DSQW9VS	Worker 115 and Worker 158 R-Value: 0.123091490979, Worker 115 and Worker 2 R-Value: 0.514344499874, Worker 115 and Worker 168 R-Value: 0.0, Worker 115 and Worker 48 R-Value: -0.110096376513, Worker 158 and Worker 2 R-Value: 0.265908011739, Worker 158 and Worker 168 R-Value: 0.11396057646, Worker 158 and Worker 48 R-Value: 0.284590469864, Worker 2 and Worker 168 R-Value: 0.333333333333, Worker 2 and Worker 48 R-Value: 0.390729513436, Worker 168 and Worker 48 R-Value: 0.356753034006	Worker 115 and Worker 158 Weighted R-Value: 0.0248030535448, Worker 115 and Worker 2 Weighted R-Value: 0.125474556415, Worker 115 and Worker 168 Weighted R-Value: 0.0, Worker 115 and Worker 48 Weighted R-Value: -0.0215181193523, Worker 158 and Worker 2 Weighted R-Value: 0.0736700763231, Worker 158 and Worker 168 Weighted R-Value: 0.024821369126, Worker 158 and Worker 48 Weighted R-Value: 0.0650427505529, Worker 2 and Worker 168 Weighted R-Value: 0.0867520299628, Worker 2 and Worker 48 Weighted R-Value: 0.10588693604, Worker 168 and Worker 48 Weighted R-Value: 0.0755437733694	0.244533881129	0.227261455318
3VADEH0UHBWQMIH6ZYSM5TILYQOPS2	Worker 131 and Worker 2 R-Value: 0.458267106892, Worker 131 and Worker 187 R-Value: 0.450140690952, Worker 131 and Worker 179 R-Value: 0.390904915301, Worker 131 and Worker 4 R-Value: 0.343974014361, Worker 2 and Worker 187 R-Value: 0.173012950824, Worker 2 and Worker 179 R-Value: 0.686836568439, Worker 2 and Worker 4 R-Value: 0.793244784499, Worker 187 and Worker 179 R-Value: -0.00907741552664, Worker 187 and Worker 4 R-Value: -0.116909528908, Worker 179 and Worker 4 R-Value: 0.620500293178	Worker 131 and Worker 2 Weighted R-Value: 0.125047524642, Worker 131 and Worker 187 Weighted R-Value: 0.0623120799951, Worker 131 and Worker 179 Weighted R-Value: 0.121481233835, Worker 131 and Worker 4 Weighted R-Value: 0.0835947949597, Worker 2 and Worker 187 Weighted R-Value: 0.0320174414945, Worker 2 and Worker 179 Weighted R-Value: 0.245474922108, Worker 2 and Worker 4 Weighted R-Value: 0.229768536351, Worker 187 and Worker 179 Weighted R-Value: -0.002023872773, Worker 187 and Worker 4 Weighted R-Value: -0.0181460137026, Worker 179 and Worker 4 Weighted R-Value: 0.203248228822	0.432602149309	0.379089438001
3XABXM4AJ04T3A3CLD16O78URR88QF	Worker 68 and Worker 49 R-Value: 0.400869769685, Worker 68 and Worker 73 R-Value: -0.0962944176855, Worker 68 and Worker 72 R-Value: 0.0727206599793, Worker 68 and Worker 50 R-Value: 0.0477985361942, Worker 49 and Worker 73 R-Value: 0.201109158996, Worker 49 and Worker 72 R-Value: 0.120607245095, Worker 49 and Worker 50 R-Value: 0.503669477582, Worker 73 and Worker 72 R-Value: -0.144857573623, Worker 73 and Worker 50 R-Value: 0.147147953956, Worker 72 and Worker 50 R-Value: 0.0666748701542	Worker 68 and Worker 49 Weighted R-Value: 0.100412995337, Worker 68 and Worker 73 Weighted R-Value: -0.0209631429365, Worker 68 and Worker 72 Weighted R-Value: 0.0159286196978, Worker 68 and Worker 50 Weighted R-Value: 0.0136089735404, Worker 49 and Worker 73 Weighted R-Value: 0.0234849168184, Worker 49 and Worker 72 Weighted R-Value: 0.0142457631133, Worker 49 and Worker 50 Weighted R-Value: 0.0925713361747, Worker 73 and Worker 72 Weighted R-Value: -0.0123603459724, Worker 73 and Worker 50 Weighted R-Value: 0.0222199914197, Worker 72 and Worker 50 Weighted R-Value: 0.010157545301	0.145734866419	0.131944568033
31GECDVA9ILDPE14DPQAYOVCLWV66L	Worker 146 and Worker 144 R-Value: 0.241620392998, Worker 146 and Worker 145 R-Value: 0.487377324966, Worker 146 and Worker 143 R-Value: 0.201701954334, Worker 146 and Worker 4 R-Value: 0.433608119576, Worker 144 and Worker 145 R-Value: -0.0785068671979, Worker 144 and Worker 143 R-Value: 0.142457046772, Worker 144 and Worker 4 R-Value: 0.439136322533, Worker 145 and Worker 143 R-Value: -0.143256371794, Worker 145 and Worker 4 R-Value: 0.511090716328, Worker 143 and Worker 4 R-Value: 0.159746185481	Worker 146 and Worker 144 Weighted R-Value: 0.0693081983351, Worker 146 and Worker 145 Weighted R-Value: 0.183155374028, Worker 146 and Worker 143 Weighted R-Value: 0.0467048129928, Worker 146 and Worker 4 Weighted R-Value: 0.137184420359, Worker 144 and Worker 145 Weighted R-Value: -0.0227434690541, Worker 144 and Worker 143 Weighted R-Value: 0.0207212431035, Worker 144 and Worker 4 Weighted R-Value: 0.101124878245, Worker 145 and Worker 143 Weighted R-Value: -0.0335802253606, Worker 145 and Worker 4 Weighted R-Value: 0.163156366703, Worker 143 and Worker 4 Weighted R-Value: 0.0279535721775	0.266057829488	0.2394974824
3UAU495MIHROGVX993A7VUVJ9IQOUD	Worker 88 and Worker 67 R-Value: 0.0, Worker 88 and Worker 64 R-Value: 0.4358948365, Worker 88 and Worker 4 R-Value: 0.117760300797, Worker 88 and Worker 49 R-Value: 0.271381412621, Worker 67 and Worker 64 R-Value: 0.0, Worker 67 and Worker 4 R-Value: 0.0, Worker 67 and Worker 49 R-Value: 0.0, Worker 64 and Worker 4 R-Value: 0.206139207725, Worker 64 and Worker 49 R-Value: 0.333053254862, Worker 4 and Worker 49 R-Value: 0.131826571721	Worker 88 and Worker 67 Weighted R-Value: 0.0, Worker 88 and Worker 64 Weighted R-Value: 0.0859488145927, Worker 88 and Worker 4 Weighted R-Value: 0.0274423756393, Worker 88 and Worker 49 Weighted R-Value: 0.048282213199, Worker 67 and Worker 64 Weighted R-Value: 0.0, Worker 67 and Worker 4 Weighted R-Value: 0.0, Worker 67 and Worker 49 Weighted R-Value: 0.0, Worker 64 and Worker 4 Weighted R-Value: 0.0461658265569, Worker 64 and Worker 49 Weighted R-Value: 0.0562298738867, Worker 4 and Worker 49 Weighted R-Value: 0.0269835143114	0.144728818396	0.149605558423
3XD2A6FGFMT5UV1ZI9WPJ3I6TLUS9W	Worker 24 and Worker 18 R-Value: 0.129020203487, Worker 24 and Worker 26 R-Value: 0.483208615442, Worker 24 and Worker 25 R-Value: 0.25554379312, Worker 24 and Worker 23 R-Value: -0.0816593224898, Worker 18 and Worker 26 R-Value: 0.130108536816, Worker 18 and Worker 25 R-Value: 0.26660860508, Worker 18 and Worker 23 R-Value: 0.170932081482, Worker 26 and Worker 25 R-Value: 0.183423177244, Worker 26 and Worker 23 R-Value: 0.137598830501, Worker 25 and Worker 23 R-Value: 0.330171437196	Worker 24 and Worker 18 Weighted R-Value: 0.0372320535651, Worker 24 and Worker 26 Weighted R-Value: 0.103917180761, Worker 24 and Worker 25 Weighted R-Value: 0.0548793476856, Worker 24 and Worker 23 Weighted R-Value: -0.0137101543478, Worker 18 and Worker 26 Weighted R-Value: 0.0399568011535, Worker 18 and Worker 25 Weighted R-Value: 0.0817961093449, Worker 18 and Worker 23 Weighted R-Value: 0.044432357357, Worker 26 and Worker 25 Weighted R-Value: 0.0427895809363, Worker 26 and Worker 23 Weighted R-Value: 0.0256515555898, Worker 25 and Worker 23 Weighted R-Value: 0.0614519619469	0.202200157901	0.200495595788
34XASH8KLPLNON41F1W0TKJF61BPMV	Worker 62 and Worker 2 R-Value: -0.0151341534922, Worker 62 and Worker 179 R-Value: 0.215893884794, Worker 62 and Worker 48 R-Value: 0.25, Worker 62 and Worker 206 R-Value: 0.376149674658, Worker 2 and Worker 179 R-Value: 0.587087196182, Worker 2 and Worker 48 R-Value: 0.506994141987, Worker 2 and Worker 206 R-Value: 0.335869707825, Worker 179 and Worker 48 R-Value: 0.274774035193, Worker 179 and Worker 206 R-Value: 0.517242231156, Worker 48 and Worker 206 R-Value: 0.622997898652	Worker 62 and Worker 2 Weighted R-Value: -0.00330860530369, Worker 62 and Worker 179 Weighted R-Value: 0.0553805237234, Worker 62 and Worker 48 Weighted R-Value: 0.042529015997, Worker 62 and Worker 206 Weighted R-Value: 0.10923411957, Worker 2 and Worker 179 Weighted R-Value: 0.209824564352, Worker 2 and Worker 48 Weighted R-Value: 0.137394423609, Worker 2 and Worker 206 Weighted R-Value: 0.13141999301, Worker 179 and Worker 48 Weighted R-Value: 0.0848768545767, Worker 179 and Worker 206 Weighted R-Value: 0.221990815529, Worker 48 and Worker 206 Weighted R-Value: 0.213551385833	0.396184883	0.367187461695
3ZRKL6Z1E72K95O7WF2ZBK4TXZ6SG6	Worker 209 and Worker 2 R-Value: 0.230556167082, Worker 209 and Worker 4 R-Value: 0.294193793294, Worker 209 and Worker 179 R-Value: 0.0518011886782, Worker 209 and Worker 48 R-Value: 0.126886480331, Worker 2 and Worker 4 R-Value: 0.412547136594, Worker 2 and Worker 179 R-Value: 0.545649627951, Worker 2 and Worker 48 R-Value: 0.026207120918, Worker 4 and Worker 179 R-Value: -0.155203174506, Worker 4 and Worker 48 R-Value: 0.464650491555, Worker 179 and Worker 48 R-Value: -0.219826002557	Worker 209 and Worker 2 Weighted R-Value: 0.0571041343063, Worker 209 and Worker 4 Weighted R-Value: 0.0640860043337, Worker 209 and Worker 179 Weighted R-Value: 0.0147933213621, Worker 209 and Worker 48 Weighted R-Value: 0.0252729359082, Worker 2 and Worker 4 Weighted R-Value: 0.119496974457, Worker 2 and Worker 179 Weighted R-Value: 0.195014805668, Worker 2 and Worker 48 Weighted R-Value: 0.00710207865296, Worker 4 and Worker 179 Weighted R-Value: -0.05083763968, Worker 4 and Worker 48 Weighted R-Value: 0.112052390415, Worker 179 and Worker 48 Weighted R-Value: -0.0679035762537	0.17341336747	0.177746282934
3XJOUITW8TQC1UV0OBC1F34H551QTW	Worker 2 and Worker 76 R-Value: 0.0207123255334, Worker 2 and Worker 67 R-Value: -0.142373699363, Worker 2 and Worker 4 R-Value: 0.520345438952, Worker 2 and Worker 49 R-Value: -0.113771606569, Worker 76 and Worker 67 R-Value: 0.218217890236, Worker 76 and Worker 4 R-Value: 0.10045347933, Worker 76 and Worker 49 R-Value: 0.261568675239, Worker 67 and Worker 4 R-Value: 0.146470441362, Worker 67 and Worker 49 R-Value: 0.479463301485, Worker 4 and Worker 49 R-Value: 0.230746518837	Worker 2 and Worker 76 Weighted R-Value: 0.00495700827876, Worker 2 and Worker 67 Weighted R-Value: -0.0371079934064, Worker 2 and Worker 4 Weighted R-Value: 0.150721457287, Worker 2 and Worker 49 Weighted R-Value: -0.0266832419812, Worker 76 and Worker 67 Weighted R-Value: 0.0393804802036, Worker 76 and Worker 4 Weighted R-Value: 0.0210432547515, Worker 76 and Worker 49 Weighted R-Value: 0.040375597843, Worker 67 and Worker 4 Weighted R-Value: 0.0338045095907, Worker 67 and Worker 49 Weighted R-Value: 0.0842277681646, Worker 4 and Worker 49 Weighted R-Value: 0.0472313882705	0.164226356716	0.172183276504
35ZRNT9RUHX4H1KQUJE68L5JW5FO3E	Worker 114 and Worker 112 R-Value: -0.161223952303, Worker 114 and Worker 4 R-Value: 0.478788699827, Worker 114 and Worker 113 R-Value: 0.680830310097, Worker 114 and Worker 96 R-Value: 0.592856540394, Worker 112 and Worker 4 R-Value: 0.20942040126, Worker 112 and Worker 113 R-Value: 0.208969815644, Worker 112 and Worker 96 R-Value: 0.287622558537, Worker 4 and Worker 113 R-Value: 0.497875772501, Worker 4 and Worker 96 R-Value: 0.61852686929, Worker 113 and Worker 96 R-Value: 0.435853091647	Worker 114 and Worker 112 Weighted R-Value: -0.0430476098721, Worker 114 and Worker 4 Weighted R-Value: 0.157431835608, Worker 114 and Worker 113 Weighted R-Value: 0.290610765822, Worker 114 and Worker 96 Weighted R-Value: 0.214435139931, Worker 112 and Worker 4 Weighted R-Value: 0.0414662691317, Worker 112 and Worker 113 Weighted R-Value: 0.061863367097, Worker 112 and Worker 96 Weighted R-Value: 0.0664092723714, Worker 4 and Worker 113 Weighted R-Value: 0.178163569464, Worker 4 and Worker 96 Weighted R-Value: 0.181041613539, Worker 113 and Worker 96 Weighted R-Value: 0.170302128497	0.41855075357	0.384952010689
33NKDW9FFWHFOAU1O3C3K106EM7CXF	Worker 158 and Worker 166 R-Value: 0.342135727727, Worker 158 and Worker 2 R-Value: 0.0568788854916, Worker 158 and Worker 161 R-Value: 0.285361856462, Worker 158 and Worker 48 R-Value: 0.205118171755, Worker 166 and Worker 2 R-Value: 0.43697216576, Worker 166 and Worker 161 R-Value: -0.0746601366789, Worker 166 and Worker 48 R-Value: -0.0294295907912, Worker 2 and Worker 161 R-Value: -0.181666404813, Worker 2 and Worker 48 R-Value: 0.0342479762361, Worker 161 and Worker 48 R-Value: -0.434609576179	Worker 158 and Worker 166 Weighted R-Value: 0.082881403564, Worker 158 and Worker 2 Weighted R-Value: 0.015758351198, Worker 158 and Worker 161 Weighted R-Value: 0.022054871749, Worker 158 and Worker 48 Weighted R-Value: 0.0468794688934, Worker 166 and Worker 2 Weighted R-Value: 0.124404492375, Worker 166 and Worker 161 Weighted R-Value: -0.00634110990565, Worker 166 and Worker 48 Weighted R-Value: -0.00695109898914, Worker 2 and Worker 161 Weighted R-Value: -0.0217521621651, Worker 2 and Worker 48 Weighted R-Value: 0.00928113476083, Worker 161 and Worker 48 Weighted R-Value: -0.0309591744603	0.12428167748	0.064034907497
3DQYSJDTYKAUL8EFKUIYAP09ZXCXEJ	Worker 11 and Worker 18 R-Value: 0.707627130106, Worker 11 and Worker 13 R-Value: 0.23444369474, Worker 11 and Worker 12 R-Value: 0.440697834409, Worker 11 and Worker 16 R-Value: 0.457210958383, Worker 18 and Worker 13 R-Value: 0.720236981468, Worker 18 and Worker 12 R-Value: 0.49560566221, Worker 18 and Worker 16 R-Value: 0.424840215414, Worker 13 and Worker 12 R-Value: 0.276435265755, Worker 13 and Worker 16 R-Value: 0.5333893528, Worker 12 and Worker 16 R-Value: -0.0173382091616	Worker 11 and Worker 18 Weighted R-Value: 0.297421814874, Worker 11 and Worker 13 Weighted R-Value: 0.105631095062, Worker 11 and Worker 12 Weighted R-Value: 0.167210683488, Worker 11 and Worker 16 Weighted R-Value: 0.185060818107, Worker 18 and Worker 13 Weighted R-Value: 0.295926919864, Worker 18 and Worker 12 Weighted R-Value: 0.168375225342, Worker 18 and Worker 16 Weighted R-Value: 0.155098118154, Worker 13 and Worker 12 Weighted R-Value: 0.102277794962, Worker 13 and Worker 16 Weighted R-Value: 0.210862653429, Worker 12 and Worker 16 Weighted R-Value: -0.00562083690407	0.435787627986	0.427314888612
3EHVO81VN4KYFHKO325X0JTLMZNH1R	Worker 98 and Worker 97 R-Value: 0.286583502702, Worker 98 and Worker 4 R-Value: -0.0498406091656, Worker 98 and Worker 48 R-Value: 0.216195792548, Worker 98 and Worker 96 R-Value: 0.346407561354, Worker 97 and Worker 4 R-Value: -0.157894736842, Worker 97 and Worker 48 R-Value: -0.0121761228996, Worker 97 and Worker 96 R-Value: 0.260573894548, Worker 4 and Worker 48 R-Value: 0.30440307249, Worker 4 and Worker 96 R-Value: -0.0601324372034, Worker 48 and Worker 96 R-Value: -0.255042681065	Worker 98 and Worker 97 Weighted R-Value: 0.0629218357958, Worker 98 and Worker 4 Weighted R-Value: -0.0150682599429, Worker 98 and Worker 48 Weighted R-Value: 0.061328364655, Worker 98 and Worker 96 Weighted R-Value: 0.116120802301, Worker 97 and Worker 4 Weighted R-Value: -0.0279540207024, Worker 97 and Worker 48 Weighted R-Value: -0.00192849872461, Worker 97 and Worker 96 Weighted R-Value: 0.0547016422432, Worker 4 and Worker 48 Weighted R-Value: 0.0734080616337, Worker 4 and Worker 96 Weighted R-Value: -0.0176006475997, Worker 48 and Worker 96 Weighted R-Value: -0.0698917871168	0.0946414767655	0.0879077236467
3RHLQY6EDS3YV0C54O597WLQ6RW4DA	Worker 87 and Worker 85 R-Value: 0.115129433468, Worker 87 and Worker 86 R-Value: -0.0101704265114, Worker 87 and Worker 4 R-Value: 0.302182889275, Worker 87 and Worker 49 R-Value: 0.0823956125199, Worker 85 and Worker 86 R-Value: 0.164058263649, Worker 85 and Worker 4 R-Value: 0.0190657855935, Worker 85 and Worker 49 R-Value: 0.289679225051, Worker 86 and Worker 4 R-Value: 0.11621350348, Worker 86 and Worker 49 R-Value: 0.523842187193, Worker 4 and Worker 49 R-Value: 0.150094614237	Worker 87 and Worker 85 Weighted R-Value: 0.0155060669507, Worker 87 and Worker 86 Weighted R-Value: -0.00163169369514, Worker 87 and Worker 4 Weighted R-Value: 0.0577466976278, Worker 87 and Worker 49 Weighted R-Value: 0.0112037738202, Worker 85 and Worker 86 Weighted R-Value: 0.0283385269733, Worker 85 and Worker 4 Weighted R-Value: 0.00387794079727, Worker 85 and Worker 49 Weighted R-Value: 0.0429521201561, Worker 86 and Worker 4 Weighted R-Value: 0.0266302377321, Worker 86 and Worker 49 Weighted R-Value: 0.0911622240778, Worker 4 and Worker 49 Weighted R-Value: 0.0307227906971	0.174702095168	0.175249108795
38G0E1M85L4J6F66AFWLQMPR5B0UVY	Worker 128 and Worker 121 R-Value: 0.0146264914068, Worker 128 and Worker 122 R-Value: 0.0547996624351, Worker 128 and Worker 2 R-Value: 0.644723842735, Worker 128 and Worker 127 R-Value: -0.0286181903516, Worker 121 and Worker 122 R-Value: 0.444847369395, Worker 121 and Worker 2 R-Value: 0.0904586061515, Worker 121 and Worker 127 R-Value: 0.0154875974645, Worker 122 and Worker 2 R-Value: 0.203347512821, Worker 122 and Worker 127 R-Value: 0.0348155311911, Worker 2 and Worker 127 R-Value: 0.379267054032	Worker 128 and Worker 121 Weighted R-Value: 0.00318412588846, Worker 128 and Worker 122 Weighted R-Value: 0.0117859001303, Worker 128 and Worker 2 Weighted R-Value: 0.158242114503, Worker 128 and Worker 127 Weighted R-Value: -0.00388665002014, Worker 121 and Worker 122 Weighted R-Value: 0.116276586744, Worker 121 and Worker 2 Weighted R-Value: 0.0263917104505, Worker 121 and Worker 127 Weighted R-Value: 0.00282065286834, Worker 122 and Worker 2 Weighted R-Value: 0.058794118783, Worker 122 and Worker 127 Weighted R-Value: 0.00624938848798, Worker 2 and Worker 127 Weighted R-Value: 0.0795964811637	0.206238301314	0.185375547728
304QEQWKZOJ809LTBWWN6N7CTTF0OF	Worker 2 and Worker 212 R-Value: -0.191741247212, Worker 2 and Worker 4 R-Value: 0.210042012604, Worker 2 and Worker 48 R-Value: 0.235128203335, Worker 2 and Worker 211 R-Value: 0.0445789344763, Worker 212 and Worker 4 R-Value: 0.152145154863, Worker 212 and Worker 48 R-Value: -0.21459876882, Worker 212 and Worker 211 R-Value: 0.0581238193719, Worker 4 and Worker 48 R-Value: 0.615688786405, Worker 4 and Worker 211 R-Value: 0.742833629962, Worker 48 and Worker 211 R-Value: 0.548825203358	Worker 2 and Worker 212 Weighted R-Value: -0.02593134353, Worker 2 and Worker 4 Weighted R-Value: 0.0608400417518, Worker 2 and Worker 48 Weighted R-Value: 0.0637192844966, Worker 2 and Worker 211 Weighted R-Value: 0.0170495039912, Worker 212 and Worker 4 Weighted R-Value: 0.0160357088727, Worker 212 and Worker 48 Weighted R-Value: -0.0186140713221, Worker 212 and Worker 211 Weighted R-Value: 0.011519990715, Worker 4 and Worker 48 Weighted R-Value: 0.148475900752, Worker 4 and Worker 211 Weighted R-Value: 0.261932503986, Worker 48 and Worker 211 Weighted R-Value: 0.183282439063	0.299744544792	0.220102572834
